D1,20/09/2003,Stuttgart,Dortmund,1,0,H,0,0,D,2003-04
D1,20/09/2003,Werder Bremen,Munich 1860,2,1,H,0,0,D,2003-04
D1,21/09/2003,Ein Frankfurt,Kaiserslautern,1,3,A,0,1,A,2003-04
D1,21/09/2003,Hamburg,Hansa Rostock,2,1,H,0,1,A,2003-04
D1,27/09/2003,Dortmund,Freiburg,1,0,H,0,0,D,2003-04
D1,27/09/2003,FC Koln,Werder Bremen,1,4,A,0,2,A,2003-04
D1,27/09/2003,Hansa Rostock,Bayern Munich,1,2,A,0,1,A,2003-04
D1,27/09/2003,Kaiserslautern,Hannover,1,0,H,0,0,D,2003-04
D1,27/09/2003,M'gladbach,Bochum,2,2,D,1,0,H,2003-04
D1,27/09/2003,Munich 1860,Stuttgart,0,3,A,0,2,A,2003-04
D1,27/09/2003,Wolfsburg,Leverkusen,0,1,A,0,0,D,2003-04
D1,28/09/2003,Hertha,Hamburg,1,1,D,1,0,H,2003-04
D1,28/09/2003,Schalke 04,Ein Frankfurt,1,1,D,1,1,D,2003-04
D1,4/10/2003,Bayern Munich,Hertha,4,1,H,2,0,H,2003-04
D1,4/10/2003,Bochum,Kaiserslautern,4,0,H,0,0,D,2003-04
D1,4/10/2003,Ein Frankfurt,Dortmund,0,1,A,0,1,A,2003-04
D1,4/10/2003,Freiburg,Munich 1860,1,0,H,0,0,D,2003-04
D1,4/10/2003,Hamburg,M'gladbach,2,1,H,0,1,A,2003-04
D1,4/10/2003,Hannover,Schalke 04,1,2,A,1,2,A,2003-04
D1,4/10/2003,Stuttgart,FC Koln,0,0,D,0,0,D,2003-04
D1,5/10/2003,Leverkusen,Hansa Rostock,3,0,H,0,0,D,2003-04
D1,5/10/2003,Werder Bremen,Wolfsburg,5,3,H,3,1,H,2003-04
D1,18/10/2003,Dortmund,Hannover,6,2,H,2,0,H,2003-04
D1,18/10/2003,FC Koln,Freiburg,1,0,H,0,0,D,2003-04
D1,18/10/2003,Hertha,Leverkusen,1,4,A,0,1,A,2003-04
D1,18/10/2003,M'gladbach,Bayern Munich,0,0,D,0,0,D,2003-04
D1,18/10/2003,Munich 1860,Ein Frankfurt,1,0,H,0,0,D,2003-04
D1,18/10/2003,Werder Bremen,Stuttgart,1,3,A,0,2,A,2003-04
D1,18/10/2003,Wolfsburg,Hansa Rostock,3,1,H,2,1,H,2003-04
D1,19/10/2003,Kaiserslautern,Hamburg,4,0,H,1,0,H,2003-04
D1,19/10/2003,Schalke 04,Bochum,0,2,A,0,0,D,2003-04
D1,25/10/2003,Bayern Munich,Kaiserslautern,4,1,H,2,0,H,2003-04
D1,25/10/2003,Ein Frankfurt,FC Koln,2,0,H,0,0,D,2003-04
D1,25/10/2003,Freiburg,Werder Bremen,2,4,A,0,3,A,2003-04
D1,25/10/2003,Hamburg,Schalke 04,2,2,D,1,0,H,2003-04
D1,25/10/2003,Hannover,Munich 1860,1,1,D,1,1,D,2003-04
D1,25/10/2003,Hansa Rostock,Hertha,0,1,A,0,1,A,2003-04
D1,25/10/2003,Stuttgart,Wolfsburg,1,0,H,0,0,D,2003-04
D1,26/10/2003,Bochum,Dortmund,3,0,H,1,0,H,2003-04
D1,26/10/2003,Leverkusen,M'gladbach,1,0,H,0,0,D,2003-04
D1,1/11/2003,FC Koln,Hannover,1,2,A,1,1,D,2003-04
D1,1/11/2003,M'gladbach,Hansa Rostock,1,1,D,1,1,D,2003-04
D1,1/11/2003,Munich 1860,Bochum,3,1,H,0,1,A,2003-04
D1,1/11/2003,Schalke 04,Bayern Munich,2,0,H,1,0,H,2003-04
D1,1/11/2003,Stuttgart,Freiburg,4,1,H,1,1,D,2003-04
D1,1/11/2003,Werder Bremen,Ein Frankfurt,3,1,H,2,0,H,2003-04
D1,1/11/2003,Wolfsburg,Hertha,3,0,H,1,0,H,2003-04
D1,2/11/2003,Dortmund,Hamburg,3,2,H,0,1,A,2003-04
D1,2/11/2003,Kaiserslautern,Leverkusen,0,0,D,0,0,D,2003-04
D1,8/11/2003,Bochum,FC Koln,4,0,H,3,0,H,2003-04
D1,8/11/2003,Ein Frankfurt,Stuttgart,0,2,A,0,1,A,2003-04
D1,8/11/2003,Freiburg,Wolfsburg,3,2,H,2,0,H,2003-04
D1,8/11/2003,Hamburg,Munich 1860,3,1,H,0,0,D,2003-04
D1,8/11/2003,Hannover,Werder Bremen,1,5,A,0,3,A,2003-04
D1,8/11/2003,Hansa Rostock,Kaiserslautern,4,0,H,3,0,H,2003-04
D1,8/11/2003,Hertha,M'gladbach,2,1,H,1,1,D,2003-04
D1,9/11/2003,Bayern Munich,Dortmund,4,1,H,1,0,H,2003-04
D1,9/11/2003,Leverkusen,Schalke 04,3,1,H,2,1,H,2003-04
D1,22/11/2003,Dortmund,Leverkusen,2,2,D,2,1,H,2003-04
D1,22/11/2003,FC Koln,Hamburg,0,1,A,0,1,A,2003-04
D1,22/11/2003,Munich 1860,Bayern Munich,0,1,A,0,1,A,2003-04
D1,22/11/2003,Schalke 04,Hansa Rostock,0,1,A,0,0,D,2003-04
D1,22/11/2003,Stuttgart,Hannover,3,1,H,1,0,H,2003-04
D1,22/11/2003,Werder Bremen,Bochum,3,1,H,2,0,H,2003-04
D1,22/11/2003,Wolfsburg,M'gladbach,1,3,A,1,1,D,2003-04
D1,23/11/2003,Freiburg,Ein Frankfurt,1,0,H,0,0,D,2003-04
D1,23/11/2003,Kaiserslautern,Hertha,4,2,H,0,2,A,2003-04
D1,29/11/2003,Bayern Munich,FC Koln,2,2,D,1,1,D,2003-04
D1,29/11/2003,Bochum,Stuttgart,0,0,D,0,0,D,2003-04
D1,29/11/2003,Ein Frankfurt,Wolfsburg,3,2,H,1,2,A,2003-04
D1,29/11/2003,Hamburg,Werder Bremen,1,1,D,0,1,A,2003-04
D1,29/11/2003,Hannover,Freiburg,3,0,H,1,0,H,2003-04
D1,29/11/2003,Leverkusen,Munich 1860,2,2,D,0,1,A,2003-04
D1,29/11/2003,M'gladbach,Kaiserslautern,2,1,H,0,1,A,2003-04
D1,30/11/2003,Hansa Rostock,Dortmund,2,1,H,0,0,D,2003-04
D1,30/11/2003,Hertha,Schalke 04,1,3,A,1,0,H,2003-04
D1,6/12/2003,Dortmund,Hertha,1,1,D,0,0,D,2003-04
D1,6/12/2003,Ein Frankfurt,Hannover,2,2,D,1,1,D,2003-04
D1,6/12/2003,Freiburg,Bochum,4,2,H,3,2,H,2003-04
D1,6/12/2003,Munich 1860,Hansa Rostock,1,4,A,1,2,A,2003-04
D1,6/12/2003,Stuttgart,Hamburg,0,0,D,0,0,D,2003-04
D1,6/12/2003,Werder Bremen,Bayern Munich,1,1,D,0,0,D,2003-04
D1,6/12/2003,Wolfsburg,Kaiserslautern,4,1,H,1,1,D,2003-04
D1,7/12/2003,FC Koln,Leverkusen,0,0,D,0,0,D,2003-04
D1,7/12/2003,Schalke 04,M'gladbach,2,1,H,1,1,D,2003-04
D1,13/12/2003,Bayern Munich,Stuttgart,1,0,H,0,0,D,2003-04
D1,13/12/2003,Bochum,Ein Frankfurt,1,0,H,1,0,H,2003-04
D1,13/12/2003,Hamburg,Freiburg,4,1,H,2,0,H,2003-04
D1,13/12/2003,Hansa Rostock,FC Koln,1,1,D,0,1,A,2003-04
D1,13/12/2003,Hertha,Munich 1860,1,1,D,0,0,D,2003-04
D1,13/12/2003,Kaiserslautern,Schalke 04,0,2,A,0,1,A,2003-04
D1,13/12/2003,Leverkusen,Werder Bremen,1,3,A,0,2,A,2003-04
D1,14/12/2003,M'gladbach,Dortmund,2,1,H,1,1,D,2003-04
D1,14/12/2003,Wolfsburg,Hannover,2,1,H,1,1,D,2003-04
D1,16/12/2003,Ein Frankfurt,Hamburg,2,3,A,0,1,A,2003-04
D1,16/12/2003,FC Koln,Hertha,3,0,H,0,0,D,2003-04
D1,16/12/2003,Freiburg,Bayern Munich,0,6,A,0,3,A,2003-04
D1,16/12/2003,Werder Bremen,Hansa Rostock,3,0,H,1,0,H,2003-04
D1,17/12/2003,Dortmund,Kaiserslautern,1,1,D,1,0,H,2003-04
D1,17/12/2003,Hannover,Bochum,2,2,D,1,0,H,2003-04
D1,17/12/2003,Munich 1860,M'gladbach,1,2,A,0,1,A,2003-04
D1,17/12/2003,Schalke 04,Wolfsburg,1,1,D,1,1,D,2003-04
D1,17/12/2003,Stuttgart,Leverkusen,2,3,A,0,2,A,2003-04
D1,30/01/2004,Dortmund,Schalke 04,0,1,A,0,0,D,2003-04
D1,31/01/2004,Bochum,Wolfsburg,1,0,H,1,0,H,2003-04
D1,31/01/2004,Ein Frankfurt,Bayern Munich,1,1,D,1,1,D,2003-04
D1,31/01/2004,FC Koln,M'gladbach,1,0,H,0,0,D,2003-04
D1,31/01/2004,Munich 1860,Kaiserslautern,2,1,H,2,1,H,2003-04
D1,31/01/2004,Stuttgart,Hansa Rostock,2,0,H,0,0,D,2003-04
D1,31/01/2004,Werder Bremen,Hertha,4,0,H,3,0,H,2003-04
D1,1/2/2004,Freiburg,Leverkusen,1,0,H,0,0,D,2003-04
D1,1/2/2004,Hannover,Hamburg,3,2,H,2,1,H,2003-04
D1,7/2/2004,Hamburg,Bochum,1,1,D,0,0,D,2003-04
D1,7/2/2004,Hansa Rostock,Freiburg,4,1,H,1,0,H,2003-04
D1,7/2/2004,Kaiserslautern,FC Koln,1,0,H,1,0,H,2003-04
D1,7/2/2004,Leverkusen,Ein Frankfurt,1,2,A,0,1,A,2003-04
D1,7/2/2004,M'gladbach,Werder Bremen,1,2,A,0,0,D,2003-04
D1,7/2/2004,Schalke 04,Munich 1860,0,0,D,0,0,D,2003-04
D1,7/2/2004,Wolfsburg,Dortmund,2,4,A,1,2,A,2003-04
D1,8/2/2004,Bayern Munich,Hannover,3,1,H,1,0,H,2003-04
D1,8/2/2004,Hertha,Stuttgart,1,0,H,0,0,D,2003-04
D1,14/02/2004,Bochum,Bayern Munich,1,0,H,1,0,H,2003-04
D1,14/02/2004,Ein Frankfurt,Hansa Rostock,1,1,D,1,0,H,2003-04
D1,14/02/2004,FC Koln,Schalke 04,0,2,A,0,1,A,2003-04
D1,14/02/2004,Freiburg,Hertha,2,3,A,0,2,A,2003-04
D1,14/02/2004,Hamburg,Wolfsburg,2,0,H,1,0,H,2003-04
D1,14/02/2004,Hannover,Leverkusen,2,2,D,1,0,H,2003-04
D1,14/02/2004,Stuttgart,M'gladbach,1,1,D,1,0,H,2003-04
D1,15/02/2004,Munich 1860,Dortmund,0,2,A,0,1,A,2003-04
D1,15/02/2004,Werder Bremen,Kaiserslautern,1,0,H,0,0,D,2003-04
D1,21/02/2004,Bayern Munich,Hamburg,1,0,H,0,0,D,2003-04
D1,21/02/2004,Hansa Rostock,Hannover,3,1,H,3,1,H,2003-04
D1,21/02/2004,Kaiserslautern,Stuttgart,1,0,H,1,0,H,2003-04
D1,21/02/2004,Leverkusen,Bochum,1,3,A,0,0,D,2003-04
D1,21/02/2004,M'gladbach,Freiburg,2,2,D,0,1,A,2003-04
D1,21/02/2004,Schalke 04,Werder Bremen,0,0,D,0,0,D,2003-04
D1,21/02/2004,Wolfsburg,Munich 1860,3,1,H,2,1,H,2003-04
D1,22/02/2004,Dortmund,FC Koln,1,0,H,1,0,H,2003-04
D1,22/02/2004,Hertha,Ein Frankfurt,1,2,A,0,1,A,2003-04
D1,28/02/2004,Bayern Munich,Wolfsburg,2,0,H,1,0,H,2003-04
D1,28/02/2004,Bochum,Hansa Rostock,0,0,D,0,0,D,2003-04
D1,28/02/2004,Ein Frankfurt,M'gladbach,3,1,H,2,0,H,2003-04
D1,28/02/2004,FC Koln,Munich 1860,1,3,A,0,3,A,2003-04
D1,28/02/2004,Hamburg,Leverkusen,3,1,H,3,1,H,2003-04
D1,28/02/2004,Stuttgart,Schalke 04,0,0,D,0,0,D,2003-04
D1,28/02/2004,Werder Bremen,Dortmund,2,0,H,0,0,D,2003-04
D1,29/02/2004,Freiburg,Kaiserslautern,1,0,H,0,0,D,2003-04
D1,29/02/2004,Hannover,Hertha,1,3,A,0,1,A,2003-04
D1,6/3/2004,Dortmund,Stuttgart,0,2,A,0,1,A,2003-04
D1,6/3/2004,Hansa Rostock,Hamburg,3,0,H,2,0,H,2003-04
D1,6/3/2004,Hertha,Bochum,1,1,D,1,0,H,2003-04
D1,6/3/2004,Kaiserslautern,Ein Frankfurt,1,0,H,0,0,D,2003-04
D1,6/3/2004,Leverkusen,Bayern Munich,1,3,A,0,1,A,2003-04
D1,6/3/2004,M'gladbach,Hannover,1,0,H,1,0,H,2003-04
D1,6/3/2004,Schalke 04,Freiburg,3,0,H,1,0,H,2003-04
D1,7/3/2004,Munich 1860,Werder Bremen,0,2,A,0,1,A,2003-04
D1,7/3/2004,Wolfsburg,FC Koln,2,0,H,1,0,H,2003-04
D1,13/03/2004,Bayern Munich,Hansa Rostock,3,3,D,2,0,H,2003-04
D1,13/03/2004,Ein Frankfurt,Schalke 04,3,0,H,0,0,D,2003-04
D1,13/03/2004,Freiburg,Dortmund,2,2,D,1,1,D,2003-04
D1,13/03/2004,Hamburg,Hertha,2,0,H,1,0,H,2003-04
D1,13/03/2004,Hannover,Kaiserslautern,0,1,A,0,0,D,2003-04
D1,13/03/2004,Leverkusen,Wolfsburg,4,2,H,3,1,H,2003-04
D1,13/03/2004,Werder Bremen,FC Koln,3,2,H,3,0,H,2003-04
D1,14/03/2004,Bochum,M'gladbach,1,0,H,0,0,D,2003-04
D1,14/03/2004,Stuttgart,Munich 1860,2,0,H,2,0,H,2003-04
D1,20/03/2004,Dortmund,Ein Frankfurt,2,0,H,1,0,H,2003-04
D1,20/03/2004,FC Koln,Stuttgart,2,2,D,1,1,D,2003-04
D1,20/03/2004,Hansa Rostock,Leverkusen,0,2,A,0,0,D,2003-04
D1,20/03/2004,Hertha,Bayern Munich,1,1,D,1,1,D,2003-04
D1,20/03/2004,Kaiserslautern,Bochum,2,2,D,0,2,A,2003-04
D1,20/03/2004,M'gladbach,Hamburg,3,0,H,0,0,D,2003-04
D1,20/03/2004,Schalke 04,Hannover,2,2,D,0,1,A,2003-04
D1,21/03/2004,Munich 1860,Freiburg,1,1,D,0,1,A,2003-04
D1,21/03/2004,Wolfsburg,Werder Bremen,0,2,A,0,0,D,2003-04
D1,27/03/2004,Bayern Munich,M'gladbach,5,2,H,2,0,H,2003-04
D1,27/03/2004,Bochum,Schalke 04,1,2,A,1,0,H,2003-04
D1,27/03/2004,Ein Frankfurt,Munich 1860,0,3,A,0,2,A,2003-04
D1,27/03/2004,Freiburg,FC Koln,3,0,H,1,0,H,2003-04
D1,27/03/2004,Hannover,Dortmund,1,1,D,0,1,A,2003-04
D1,27/03/2004,Hansa Rostock,Wolfsburg,3,1,H,3,1,H,2003-04
D1,27/03/2004,Leverkusen,Hertha,4,1,H,2,1,H,2003-04
D1,28/03/2004,Hamburg,Kaiserslautern,3,2,H,1,0,H,2003-04
D1,28/03/2004,Stuttgart,Werder Bremen,4,4,D,2,3,A,2003-04
D1,3/4/2004,FC Koln,Ein Frankfurt,2,0,H,2,0,H,2003-04
D1,3/4/2004,Hertha,Hansa Rostock,1,1,D,0,0,D,2003-04
D1,3/4/2004,Kaiserslautern,Bayern Munich,0,2,A,0,0,D,2003-04
D1,3/4/2004,M'gladbach,Leverkusen,0,0,D,0,0,D,2003-04
D1,3/4/2004,Munich 1860,Hannover,0,2,A,0,0,D,2003-04
D1,3/4/2004,Schalke 04,Hamburg,4,1,H,3,1,H,2003-04
D1,3/4/2004,Wolfsburg,Stuttgart,1,5,A,1,3,A,2003-04
D1,4/4/2004,Dortmund,Bochum,4,1,H,3,1,H,2003-04
D1,4/4/2004,Werder Bremen,Freiburg,1,1,D,1,1,D,2003-04
D1,10/4/2004,Bayern Munich,Schalke 04,2,1,H,1,1,D,2003-04
D1,10/4/2004,Bochum,Munich 1860,4,0,H,2,0,H,2003-04
D1,10/4/2004,Ein Frankfurt,Werder Bremen,0,1,A,0,0,D,2003-04
D1,10/4/2004,Hamburg,Dortmund,0,2,A,0,2,A,2003-04
D1,10/4/2004,Hansa Rostock,M'gladbach,1,2,A,1,1,D,2003-04
D1,10/4/2004,Hertha,Wolfsburg,1,0,H,1,0,H,2003-04
D1,10/4/2004,Leverkusen,Kaiserslautern,6,0,H,4,0,H,2003-04
D1,11/4/2004,Freiburg,Stuttgart,0,1,A,0,1,A,2003-04
D1,11/4/2004,Hannover,FC Koln,1,0,H,1,0,H,2003-04
D1,17/04/2004,Dortmund,Bayern Munich,2,0,H,0,0,D,2003-04
D1,17/04/2004,Kaiserslautern,Hansa Rostock,3,2,H,2,1,H,2003-04
D1,17/04/2004,M'gladbach,Hertha,1,1,D,0,1,A,2003-04
D1,17/04/2004,Munich 1860,Hamburg,1,2,A,0,0,D,2003-04
D1,17/04/2004,Schalke 04,Leverkusen,2,3,A,0,1,A,2003-04
D1,17/04/2004,Stuttgart,Ein Frankfurt,3,1,H,1,0,H,2003-04
D1,17/04/2004,Wolfsburg,Freiburg,4,0,H,2,0,H,2003-04
D1,18/04/2004,FC Koln,Bochum,1,2,A,0,1,A,2003-04
D1,18/04/2004,Werder Bremen,Hannover,0,0,D,0,0,D,2003-04
D1,24/04/2004,Ein Frankfurt,Freiburg,3,0,H,2,0,H,2003-04
D1,24/04/2004,Hamburg,FC Koln,4,2,H,1,1,D,2003-04
D1,24/04/2004,Hannover,Stuttgart,0,1,A,0,1,A,2003-04
D1,24/04/2004,Hansa Rostock,Schalke 04,3,1,H,1,1,D,2003-04
D1,24/04/2004,Hertha,Kaiserslautern,3,0,H,3,0,H,2003-04
D1,24/04/2004,Leverkusen,Dortmund,3,0,H,2,0,H,2003-04
D1,24/04/2004,M'gladbach,Wolfsburg,0,2,A,0,1,A,2003-04
D1,25/04/2004,Bayern Munich,Munich 1860,1,0,H,0,0,D,2003-04
D1,25/04/2004,Bochum,Werder Bremen,0,0,D,0,0,D,2003-04
D1,1/5/2004,Dortmund,Hansa Rostock,4,1,H,3,0,H,2003-04
D1,1/5/2004,FC Koln,Bayern Munich,1,2,A,1,1,D,2003-04
D1,1/5/2004,Freiburg,Hannover,4,1,H,1,0,H,2003-04
D1,1/5/2004,Kaiserslautern,M'gladbach,2,2,D,1,0,H,2003-04
D1,1/5/2004,Munich 1860,Leverkusen,1,1,D,1,0,H,2003-04
D1,1/5/2004,Werder Bremen,Hamburg,6,0,H,3,0,H,2003-04
D1,1/5/2004,Wolfsburg,Ein Frankfurt,1,0,H,1,0,H,2003-04
D1,2/5/2004,Schalke 04,Hertha,3,0,H,1,0,H,2003-04
D1,2/5/2004,Stuttgart,Bochum,1,1,D,1,0,H,2003-04
D1,8/5/2004,Bayern Munich,Werder Bremen,1,3,A,0,3,A,2003-04
D1,8/5/2004,Hamburg,Stuttgart,2,1,H,1,0,H,2003-04
D1,8/5/2004,Hannover,Ein Frankfurt,3,0,H,1,0,H,2003-04
D1,8/5/2004,Hertha,Dortmund,6,2,H,3,0,H,2003-04
D1,8/5/2004,Kaiserslautern,Wolfsburg,3,2,H,0,0,D,2003-04
D1,8/5/2004,Leverkusen,FC Koln,2,0,H,1,0,H,2003-04
D1,8/5/2004,M'gladbach,Schalke 04,2,0,H,2,0,H,2003-04
D1,9/5/2004,Bochum,Freiburg,3,0,H,1,0,H,2003-04
D1,9/5/2004,Hansa Rostock,Munich 1860,3,0,H,1,0,H,2003-04
D1,15/05/2004,Dortmund,M'gladbach,3,1,H,2,1,H,2003-04
D1,15/05/2004,Ein Frankfurt,Bochum,3,2,H,2,1,H,2003-04
D1,15/05/2004,FC Koln,Hansa Rostock,4,0,H,1,0,H,2003-04
D1,15/05/2004,Freiburg,Hamburg,0,0,D,0,0,D,2003-04
D1,15/05/2004,Hannover,Wolfsburg,0,0,D,0,0,D,2003-04
D1,15/05/2004,Munich 1860,Hertha,1,1,D,1,0,H,2003-04
D1,15/05/2004,Schalke 04,Kaiserslautern,4,1,H,3,0,H,2003-04
D1,15/05/2004,Stuttgart,Bayern Munich,3,1,H,1,0,H,2003-04
D1,15/05/2004,Werder Bremen,Leverkusen,2,6,A,0,3,A,2003-04
D1,22/05/2004,Bayern Munich,Freiburg,2,0,H,1,0,H,2003-04
D1,22/05/2004,Bochum,Hannover,3,1,H,1,1,D,2003-04
D1,22/05/2004,Hamburg,Ein Frankfurt,2,1,H,1,1,D,2003-04
D1,22/05/2004,Hansa Rostock,Werder Bremen,3,1,H,1,1,D,2003-04
D1,22/05/2004,Hertha,FC Koln,3,1,H,0,0,D,2003-04
D1,22/05/2004,Kaiserslautern,Dortmund,1,1,D,1,0,H,2003-04
D1,22/05/2004,Leverkusen,Stuttgart,2,0,H,0,0,D,2003-04
D1,22/05/2004,M'gladbach,Munich 1860,3,1,H,2,1,H,2003-04
D1,22/05/2004,Wolfsburg,Schalke 04,1,1,D,1,1,D,2003-04
D1,6/8/2004,Werder Bremen,Schalke 04,1,0,H,0,0,D,2004-05
D1,7/8/2004,Dortmund,Wolfsburg,1,2,A,1,1,D,2004-05
D1,7/8/2004,Freiburg,Hansa Rostock,0,0,D,0,0,D,2004-05
D1,7/8/2004,Hamburg,Bayern Munich,0,2,A,0,1,A,2004-05
D1,7/8/2004,Hertha,Bochum,2,2,D,2,0,H,2004-05
D1,7/8/2004,Kaiserslautern,Nurnberg,1,3,A,0,1,A,2004-05
D1,7/8/2004,Leverkusen,Hannover,2,1,H,0,1,A,2004-05
D1,8/8/2004,Bielefeld,M'gladbach,0,0,D,0,0,D,2004-05
D1,8/8/2004,Stuttgart,Mainz,4,2,H,2,0,H,2004-05
D1,14/08/2004,Bayern Munich,Hertha,1,1,D,0,1,A,2004-05
D1,14/08/2004,Hansa Rostock,Werder Bremen,0,4,A,0,0,D,2004-05
D1,14/08/2004,Mainz,Hamburg,2,1,H,0,1,A,2004-05
D1,14/08/2004,M'gladbach,Dortmund,2,3,A,2,3,A,2004-05
D1,14/08/2004,Nurnberg,Stuttgart,1,1,D,1,1,D,2004-05
D1,14/08/2004,Schalke 04,Kaiserslautern,2,1,H,1,1,D,2004-05
D1,15/08/2004,Bochum,Leverkusen,2,2,D,1,0,H,2004-05
D1,15/08/2004,Wolfsburg,Freiburg,0,1,A,0,0,D,2004-05
D1,28/08/2004,Bielefeld,Bochum,1,2,A,0,1,A,2004-05
D1,28/08/2004,Freiburg,M'gladbach,1,1,D,1,0,H,2004-05
D1,28/08/2004,Hamburg,Nurnberg,4,3,H,2,1,H,2004-05
D1,28/08/2004,Hertha,Mainz,1,1,D,0,0,D,2004-05
D1,28/08/2004,Kaiserslautern,Stuttgart,2,3,A,2,1,H,2004-05
D1,28/08/2004,Leverkusen,Bayern Munich,4,1,H,1,0,H,2004-05
D1,28/08/2004,Schalke 04,Hansa Rostock,0,2,A,0,1,A,2004-05
D1,29/08/2004,Dortmund,Hannover,1,1,D,1,0,H,2004-05
D1,29/08/2004,Werder Bremen,Wolfsburg,1,2,A,0,0,D,2004-05
D1,11/9/2004,Bayern Munich,Bielefeld,1,0,H,1,0,H,2004-05
D1,11/9/2004,Bochum,Dortmund,2,2,D,1,0,H,2004-05
D1,11/9/2004,Mainz,Leverkusen,2,0,H,0,0,D,2004-05
D1,11/9/2004,M'gladbach,Werder Bremen,3,1,H,1,0,H,2004-05
D1,11/9/2004,Nurnberg,Hertha,0,0,D,0,0,D,2004-05
D1,11/9/2004,Stuttgart,Hamburg,2,0,H,1,0,H,2004-05
D1,11/9/2004,Wolfsburg,Schalke 04,3,0,H,2,0,H,2004-05
D1,12/9/2004,Hannover,Freiburg,2,2,D,2,0,H,2004-05
D1,12/9/2004,Hansa Rostock,Kaiserslautern,2,3,A,0,2,A,2004-05
D1,18/09/2004,Bielefeld,Mainz,1,1,D,0,0,D,2004-05
D1,18/09/2004,Dortmund,Bayern Munich,2,2,D,1,0,H,2004-05
D1,18/09/2004,Hansa Rostock,Wolfsburg,1,2,A,1,1,D,2004-05
D1,18/09/2004,Kaiserslautern,Hamburg,2,1,H,1,0,H,2004-05
D1,18/09/2004,Leverkusen,Nurnberg,2,2,D,0,1,A,2004-05
D1,18/09/2004,Schalke 04,M'gladbach,3,2,H,1,1,D,2004-05
D1,18/09/2004,Werder Bremen,Hannover,3,0,H,1,0,H,2004-05
D1,19/09/2004,Freiburg,Bochum,1,1,D,0,0,D,2004-05
D1,19/09/2004,Hertha,Stuttgart,0,0,D,0,0,D,2004-05
D1,25/09/2004,Bayern Munich,Freiburg,3,1,H,2,1,H,2004-05
D1,25/09/2004,Bochum,Werder Bremen,1,4,A,0,0,D,2004-05
D1,25/09/2004,Hannover,Schalke 04,1,0,H,0,0,D,2004-05
D1,25/09/2004,M'gladbach,Hansa Rostock,2,2,D,2,0,H,2004-05
D1,25/09/2004,Nurnberg,Bielefeld,1,2,A,0,1,A,2004-05
D1,25/09/2004,Stuttgart,Leverkusen,3,0,H,2,0,H,2004-05
D1,25/09/2004,Wolfsburg,Kaiserslautern,2,1,H,1,0,H,2004-05
D1,26/09/2004,Hamburg,Hertha,2,1,H,1,1,D,2004-05
D1,26/09/2004,Mainz,Dortmund,1,1,D,0,1,A,2004-05
D1,28/09/2004,Hannover,Bielefeld,0,1,A,0,0,D,2004-05
D1,2/10/2004,Dortmund,Nurnberg,2,2,D,2,2,D,2004-05
D1,2/10/2004,Freiburg,Mainz,1,2,A,0,1,A,2004-05
D1,2/10/2004,Hansa Rostock,Hannover,1,3,A,0,2,A,2004-05
D1,2/10/2004,Kaiserslautern,Hertha,0,2,A,0,1,A,2004-05
D1,2/10/2004,Leverkusen,Hamburg,3,0,H,1,0,H,2004-05
D1,2/10/2004,Werder Bremen,Bayern Munich,1,2,A,0,1,A,2004-05
D1,2/10/2004,Wolfsburg,M'gladbach,2,1,H,2,1,H,2004-05
D1,3/10/2004,Bielefeld,Stuttgart,0,2,A,0,1,A,2004-05
D1,3/10/2004,Schalke 04,Bochum,3,2,H,3,0,H,2004-05
D1,16/10/2004,Bayern Munich,Schalke 04,0,1,A,0,0,D,2004-05
D1,16/10/2004,Bochum,Hansa Rostock,0,1,A,0,0,D,2004-05
D1,16/10/2004,Hamburg,Bielefeld,0,2,A,0,0,D,2004-05
D1,16/10/2004,Hertha,Leverkusen,3,1,H,1,0,H,2004-05
D1,16/10/2004,Mainz,Werder Bremen,2,1,H,0,0,D,2004-05
D1,16/10/2004,Nurnberg,Freiburg,3,0,H,1,0,H,2004-05
D1,16/10/2004,Stuttgart,Dortmund,2,0,H,0,0,D,2004-05
D1,17/10/2004,Hannover,Wolfsburg,3,0,H,1,0,H,2004-05
D1,17/10/2004,M'gladbach,Kaiserslautern,2,0,H,0,0,D,2004-05
D1,23/10/2004,Bielefeld,Hertha,1,0,H,1,0,H,2004-05
D1,23/10/2004,Dortmund,Hamburg,0,2,A,0,1,A,2004-05
D1,23/10/2004,Hansa Rostock,Bayern Munich,0,2,A,0,0,D,2004-05
D1,23/10/2004,Kaiserslautern,Leverkusen,0,0,D,0,0,D,2004-05
D1,23/10/2004,M'gladbach,Hannover,0,2,A,0,2,A,2004-05
D1,23/10/2004,Werder Bremen,Nurnberg,4,1,H,2,0,H,2004-05
D1,23/10/2004,Wolfsburg,Bochum,3,0,H,3,0,H,2004-05
D1,24/10/2004,Freiburg,Stuttgart,2,0,H,1,0,H,2004-05
D1,24/10/2004,Schalke 04,Mainz,2,1,H,1,0,H,2004-05
D1,26/10/2004,Bayern Munich,Wolfsburg,2,0,H,2,0,H,2004-05
D1,26/10/2004,Bochum,M'gladbach,3,0,H,0,0,D,2004-05
D1,26/10/2004,Hannover,Kaiserslautern,3,1,H,1,1,D,2004-05
D1,26/10/2004,Hertha,Dortmund,0,1,A,0,1,A,2004-05
D1,27/10/2004,Hamburg,Freiburg,4,0,H,2,0,H,2004-05
